loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
785,785,29,280071.64,4.506,20,240,Education Line of Credit,Memorial University,St. John's,Newfoundland,420432.053623723,140360.41362372297,66.62,2022-11-03,2022-12-26,2042-11-03,258022.03,In Deferment,Scotiabank Student Line of Credit,5,1772.78,12
786,786,1,205993.36,3.229,15,180,Student Loan,Simon Fraser University,Burnaby,British Columbia,241935.96102972413,35942.601029724145,85.14,2023-03-03,2023-05-13,2038-03-03,182982.6,Active,CIBC,3,1445.35,12
787,787,10,205721.59,4.249,20,240,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,236558.13329033682,30836.54329033682,86.96,2023-03-03,2023-04-16,2043-03-03,187885.88,Active,National Bank of Canada,3,1273.79,6
788,788,38,177094.9,3.467,20,240,Student Loan,Memorial University,St. John's,Newfoundland,214980.96901891066,37886.06901891067,82.38,2023-11-03,2024-05-05,2043-11-03,168179.45,Active,Provincial Student Aid,3,1024.08,12
789,789,32,109531.03,2.876,15,180,Student Loan,University of British Columbia,Vancouver,British Columbia,142529.7976836671,32998.7676836671,76.85,2024-12-03,2025-03-03,2039-12-03,101591.25,In Deferment,Canada Student Loans Program,2,749.89,0
790,790,9,128551.6,4.970000000000001,25,300,Graduate Student Loan,Concordia University,Montreal,Quebec,157819.85629402281,29268.25629402281,81.45,2023-02-03,2023-05-02,2048-02-03,121148.37,Active,Provincial Student Aid,3,749.25,6
791,791,6,155298.52,2.727,25,300,Professional Student Loan,University of Victoria,Victoria,British Columbia,189043.0782205659,33744.5582205659,82.15,2022-09-03,2022-10-12,2047-09-03,143696.17,Active,Canada Student Loans Program,2,714.58,12
792,792,13,216509.39,6.979,15,180,Education Line of Credit,Memorial University,St. John's,Newfoundland,358709.30093994306,142199.91093994305,60.36,2019-02-03,2022-05-13,2034-02-03,152399.75,Active,Provincial Student Aid,5,1943.51,12
793,793,29,255522.1,4.109,15,180,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,299404.73400908796,43882.63400908795,85.34,2024-02-03,2024-03-23,2039-02-03,234256.55,Active,BMO Student Banking Program,5,1904.05,6
794,794,27,137006.7,3.515,15,180,Professional Student Loan,Queen's University,Kingston,Ontario,152388.22074803355,15381.520748033538,89.91,2025-03-03,2025-05-30,2040-03-03,129344.25,Active,CIBC,3,980.45,0
795,795,22,257358.14,5.331,20,240,Professional Student Loan,Carleton University,Ottawa,Ontario,311432.4212394943,54074.281239494274,82.64,2022-12-03,2024-09-07,2042-12-03,239434.97,Active,RBC Student Banking,4,1745.86,12
796,796,34,143307.34,4.822,25,300,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,174720.14405231125,31412.804052311258,82.02,2022-06-03,2023-09-15,2047-06-03,134323.93,Active,TD Student Line of Credit,3,822.97,12
797,797,9,127051.72,4.988,15,180,Student Loan,Concordia University,Montreal,Quebec,147483.70915667183,20431.98915667183,86.15,2023-12-03,2024-01-24,2038-12-03,116114.09,Active,Bank of Nova Scotia,3,1003.92,6
798,798,25,207719.62,3.823,15,180,Graduate Student Loan,NAIT,Edmonton,Alberta,250954.45227427548,43234.83227427548,82.77,2023-12-03,2024-09-12,2038-12-03,188235.95,Active,Bank of Nova Scotia,3,1518.12,6
799,799,12,158974.48,6.361,20,240,Parent PLUS Loan,University of Manitoba,Winnipeg,Manitoba,228060.8698959471,69086.3898959471,69.71,2022-05-03,2024-09-12,2042-05-03,141435.24,Active,Bank of Nova Scotia,3,1172.3,0
800,800,2,156909.86,8.326,20,240,Parent PLUS Loan,Concordia University,Montreal,Quebec,185890.15885577427,28980.29885577428,84.41,2025-06-03,2025-07-13,2045-06-03,154270.74,Active,TD Canada Trust,2,1344.47,0
801,801,42,79930.85,3.098,15,180,Professional Student Loan,University of Alberta,Edmonton,Alberta,114531.11248689251,34600.262486892505,69.79,2025-12-03,2026-02-26,2040-12-03,78527.8,Active,RBC Student Banking,2,555.76,0
802,802,7,173086.36,5.162,25,300,Education Line of Credit,NAIT,Edmonton,Alberta,265810.90743649204,92724.54743649205,65.12,2021-06-03,2024-01-01,2046-06-03,158690.08,Active,CIBC,3,1028.25,12
803,803,41,266997.73,7.91,15,180,Parent PLUS Loan,McGill University,Montreal,Quebec,327162.7191619389,60164.989161938895,81.61,2024-12-03,2025-01-24,2039-12-03,253919.09,Active,CIBC,5,2537.72,0
804,804,26,350526.22,10.852,20,240,Private Education Loan,University of Alberta,Edmonton,Alberta,393142.25678226573,42616.03678226576,89.16,2019-02-03,2023-09-08,2039-02-03,301511.21,Active,TD Canada Trust,5,3582.85,6
805,805,37,98089.15,11.449,15,180,Private Education Loan,McMaster University,Hamilton,Ontario,138041.0458546411,39951.8958546411,71.06,2024-04-03,2024-09-01,2039-04-03,94048.23,Active,Canada Student Loans Program,2,1142.69,6
806,806,38,251803.59,11.914,15,180,Private Education Loan,University of Calgary,Calgary,Alberta,380064.96330574376,128261.37330574376,66.25,2021-04-03,2022-01-15,2036-04-03,215726.72,Active,TD Student Line of Credit,4,3008.15,6
807,807,25,215876.85,3.562,25,300,Professional Student Loan,York University,Toronto,Ontario,342391.9118609583,126515.06186095832,63.05,2023-12-03,2024-01-02,2048-12-03,202842.44,Active,RBC Student Banking,5,1087.92,0
808,808,21,204252.31,4.632,20,240,Graduate Student Loan,University of Manitoba,Winnipeg,Manitoba,245763.70870740834,41511.39870740834,83.11,2024-08-03,2024-10-14,2044-08-03,193495.46,Active,TD Canada Trust,5,1306.8,0
809,809,13,190508.41,8.699,15,180,Parent PLUS Loan,University of Calgary,Calgary,Alberta,259583.8661431723,69075.45614317228,73.39,2023-03-03,2023-04-17,2038-03-03,168647.07,Active,Royal Bank of Canada,4,1898.3,0
810,810,13,143949.03,5.223,20,240,Professional Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,174697.86665402766,30748.836654027662,82.4,2022-10-03,2024-09-15,2042-10-03,133037.3,Active,National Bank of Canada,2,967.82,12
811,811,42,169632.08,4.061,15,180,Professional Student Loan,University of Calgary,Calgary,Alberta,246862.09936484246,77230.01936484248,68.72,2023-10-03,2023-12-23,2038-10-03,148013.46,Active,RBC Student Banking,3,1259.94,0
812,812,32,162061.25,4.451,25,300,Student Loan,University of Toronto,Toronto,Ontario,196168.00973233551,34106.759732335515,82.61,2025-08-03,2025-09-27,2050-08-03,159668.96,Active,TD Canada Trust,3,896.29,0
813,813,28,95449.56,3.985,20,240,Professional Student Loan,Memorial University,St. John's,Newfoundland,113146.61289919817,17697.05289919817,84.36,2022-05-03,2023-05-08,2042-05-03,82213.47,Active,CIBC,2,577.65,0
814,814,30,226185.72,4.757,15,180,Graduate Student Loan,McMaster University,Hamilton,Ontario,273398.07724966505,47212.357249665045,82.73,2025-04-03,2025-05-20,2040-04-03,220952.96,In Forbearance,Scotiabank Student Line of Credit,3,1760.16,6
815,815,12,231038.05,7.459,25,300,Parent PLUS Loan,University of Calgary,Calgary,Alberta,289324.48002340936,58286.43002340937,79.85,2023-01-03,2023-02-23,2048-01-03,223270.86,Active,National Bank of Canada,4,1701.19,12
816,816,20,194919.31,10.873,25,300,Private Education Loan,University of Manitoba,Winnipeg,Manitoba,292835.4479058295,97916.13790582953,66.56,2019-04-03,2023-01-06,2044-04-03,180418.34,Active,Scotiabank Student Line of Credit,5,1892.56,6
817,817,41,117326.38,2.562,20,240,Student Loan,Memorial University,St. John's,Newfoundland,166425.39031629352,49099.01031629351,70.5,2021-08-03,2024-09-12,2041-08-03,95058.1,Active,Bank of Montreal,2,625.27,0
818,818,37,164519.08,3.397,20,240,Student Loan,Queen's University,Kingston,Ontario,255995.95723195712,91476.87723195713,64.27,2021-08-03,2023-05-03,2041-08-03,138790.86,Active,National Bank of Canada,3,945.46,6
819,819,17,84582.66,3.141,15,180,Student Loan,York University,Toronto,Ontario,136043.69213273472,51461.03213273472,62.17,2022-05-03,2022-07-31,2037-05-03,71095.47,Active,BMO Student Banking Program,2,589.87,12
820,820,28,206509.14,7.375,25,300,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,303229.7865295247,96720.6465295247,68.1,2019-11-03,2023-05-09,2044-11-03,184841.28,Active,BMO Student Banking Program,4,1509.33,6
821,821,13,139284.17,7.609,15,180,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,208646.29789224343,69362.12789224341,66.76,2021-04-03,2022-09-09,2036-04-03,115993.49,Active,RBC Student Banking,3,1299.82,12
822,822,19,195204.05,3.763,15,180,Student Loan,University of Alberta,Edmonton,Alberta,286313.67464105645,91109.62464105646,68.18,2020-07-03,2023-09-08,2035-07-03,143851.23,Active,CIBC,4,1420.83,12
823,823,33,139558.04,10.994,20,240,Parent PLUS Loan,Concordia University,Montreal,Quebec,178419.34932443674,38861.309324436734,78.22,2022-11-03,2022-12-05,2042-11-03,131572.81,Active,RBC Student Banking,2,1439.93,0
824,824,8,126582.99,3.997,15,180,Student Loan,Ryerson University,Toronto,Ontario,162588.29090112183,36005.300901121824,77.85,2022-06-03,2022-09-15,2037-06-03,104608.03,Active,TD Canada Trust,2,936.13,6
825,825,22,199493.4,5.143,15,180,Education Line of Credit,University of Ottawa,Ottawa,Ontario,284521.4161565623,85028.01615656228,70.12,2022-02-03,2023-01-08,2037-02-03,169128.23,Active,National Bank of Canada,5,1592.48,12
826,826,25,135040.1,3.776,25,300,Graduate Student Loan,University of Manitoba,Winnipeg,Manitoba,196941.0773494332,61900.977349433204,68.57,2025-07-03,2025-09-21,2050-07-03,134223.73,Active,RBC Student Banking,4,696.2,6
827,827,15,146847.21,11.356,20,240,Parent PLUS Loan,University of Calgary,Calgary,Alberta,239576.8311399555,92729.6211399555,61.29,2025-10-03,2025-11-28,2045-10-03,146847.21,Active,Canada Student Loans Program,3,1551.48,6
828,828,42,187900.21,8.43,20,240,Education Line of Credit,University of Waterloo,Waterloo,Ontario,273053.7671928165,85153.55719281649,68.81,2024-10-03,2024-12-05,2044-10-03,186054.09,Active,Bank of Montreal,4,1622.33,12
829,829,20,95442.8,3.379,15,180,Professional Student Loan,University of Toronto,Toronto,Ontario,133017.62880191358,37574.82880191358,71.75,2026-02-03,2026-04-23,2041-02-03,95442.8,In Grace Period,Bank of Nova Scotia,3,676.65,6
830,830,20,114854.8,10.674,25,300,Parent PLUS Loan,Ryerson University,Toronto,Ontario,148809.1675044172,33954.36750441718,77.18,2024-02-03,2024-03-28,2049-02-03,113175.08,Active,Canada Student Loans Program,2,1098.74,6
831,831,14,213325.69,9.742,15,180,Private Education Loan,University of Waterloo,Waterloo,Ontario,286468.88174381596,73143.19174381596,74.47,2023-09-03,2024-05-13,2038-09-03,194833.61,Active,Bank of Nova Scotia,3,2258.86,0
832,832,26,87642.77,6.468,20,240,Education Line of Credit,NAIT,Edmonton,Alberta,138346.40844396112,50703.638443961114,63.35,2024-09-03,2024-11-28,2044-09-03,84063.73,Active,Provincial Student Aid,2,651.79,0
833,833,2,97962.98,3.848,20,240,Professional Student Loan,University of Calgary,Calgary,Alberta,109325.11114509997,11362.131145099978,89.61,2025-12-03,2026-02-12,2045-12-03,96871.0,Active,BMO Student Banking Program,2,585.82,0
834,834,14,151386.45,3.876,25,300,Student Loan,Memorial University,St. John's,Newfoundland,212227.7597171925,60841.30971719249,71.33,2023-05-03,2023-07-06,2048-05-03,140297.5,Active,RBC Student Banking,4,788.74,0
835,835,41,193310.17,6.184,25,300,Private Education Loan,University of Victoria,Victoria,British Columbia,225472.30150069384,32162.131500693824,85.74,2020-11-03,2022-05-12,2045-11-03,176834.11,Active,Royal Bank of Canada,4,1267.33,12
836,836,1,95610.06,3.235,20,240,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,122210.37196327712,26600.311963277127,78.23,2025-12-03,2026-01-14,2045-12-03,94470.18,Active,TD Canada Trust,2,541.57,0
837,837,27,250702.3,11.972,25,300,Private Education Loan,Queen's University,Kingston,Ontario,366847.2939071612,116144.99390716123,68.34,2023-02-03,2023-04-25,2048-02-03,246744.16,Active,Provincial Student Aid,5,2635.27,12
838,838,5,184832.48,7.814,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,264563.810694207,79731.33069420696,69.86,2025-10-03,2025-11-28,2045-10-03,184832.48,In Grace Period,Canada Student Loans Program,5,1524.69,12
839,839,39,108967.91,7.875,20,240,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,125215.43741549803,16247.527415498029,87.02,2023-09-03,2023-11-30,2043-09-03,105179.09,Active,TD Canada Trust,2,902.99,12
840,840,15,364226.61,6.683,20,240,Parent PLUS Loan,McGill University,Montreal,Quebec,412882.03926639725,48655.42926639726,88.22,2024-10-03,2024-12-24,2044-10-03,359806.35,In Deferment,Canada Student Loans Program,5,2754.96,12
841,841,34,234069.16,3.332,15,180,Professional Student Loan,University of Calgary,Calgary,Alberta,289561.8165239948,55492.65652399478,80.84,2025-10-03,2025-12-10,2040-10-03,228002.32,In Deferment,Provincial Student Aid,5,1654.08,0
842,842,41,80766.94,7.119,20,240,Private Education Loan,McMaster University,Hamilton,Ontario,103452.75980693565,22685.819806935644,78.07,2023-11-03,2023-12-13,2043-11-03,75946.72,Active,TD Student Line of Credit,2,631.97,0
843,843,29,90013.64,4.965,20,240,Professional Student Loan,McMaster University,Hamilton,Ontario,131287.36567531058,41273.725675310576,68.56,2020-07-03,2023-01-10,2040-07-03,73940.04,Active,National Bank of Canada,3,592.31,6
844,844,6,236659.16,4.699,25,300,Graduate Student Loan,York University,Toronto,Ontario,279456.2681608612,42797.108160861215,84.69,2025-10-03,2025-11-02,2050-10-03,234141.12,Active,Canada Student Loans Program,4,1342.3,0
845,845,17,313363.94,6.204,25,300,Private Education Loan,University of Calgary,Calgary,Alberta,360054.6063353781,46690.666335378075,87.03,2021-10-03,2022-01-06,2046-10-03,292868.69,Active,TD Student Line of Credit,5,2058.26,12
846,846,37,154899.16,11.812,25,300,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,198137.57326476392,43238.41326476392,78.18,2024-01-03,2024-02-26,2049-01-03,152277.7,Active,BMO Student Banking Program,3,1609.96,0
847,847,10,207659.47,12.085,20,240,Parent PLUS Loan,University of Calgary,Calgary,Alberta,319560.94071082224,111901.47071082224,64.98,2021-01-03,2022-05-06,2041-01-03,193914.4,Active,Provincial Student Aid,4,2298.83,12
848,848,1,275454.29,5.559,25,300,Private Education Loan,University of British Columbia,Vancouver,British Columbia,458757.9424938114,183303.65249381145,60.04,2023-07-03,2023-08-02,2048-07-03,263254.85,Active,Scotiabank Student Line of Credit,5,1701.25,6
849,849,29,79194.32,3.428,20,240,Student Loan,University of Calgary,Calgary,Alberta,104611.22595618325,25416.90595618324,75.7,2024-05-03,2024-09-15,2044-05-03,75191.26,Active,Bank of Montreal,2,456.37,6
850,850,26,91276.28,10.271,25,300,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,140288.60561892003,49012.32561892003,65.06,2024-09-03,2024-11-25,2049-09-03,90377.19,Active,RBC Student Banking,3,846.93,6
851,851,30,103138.1,7.129,15,180,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,148745.74629793694,45607.64629793694,69.34,2023-07-03,2023-09-11,2038-07-03,91445.83,Active,Provincial Student Aid,2,934.49,0
852,852,30,214044.42,6.7,20,240,Parent PLUS Loan,Ryerson University,Toronto,Ontario,247190.33621515345,33145.91621515344,86.59,2020-06-03,2023-01-13,2040-06-03,184367.67,Active,National Bank of Canada,3,1621.16,12
853,853,7,210169.68,12.034,25,300,Private Education Loan,Memorial University,St. John's,Newfoundland,254419.69300693006,44250.013006930065,82.61,2023-09-03,2024-01-11,2048-09-03,206150.36,Active,Royal Bank of Canada,5,2218.84,0
854,854,38,103424.63,8.202,15,180,Education Line of Credit,Concordia University,Montreal,Quebec,129447.99085637438,26023.360856374376,79.9,2024-08-03,2024-10-05,2039-08-03,97155.87,Active,Bank of Nova Scotia,2,1000.48,0
855,855,27,249378.59,4.218,20,240,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,372276.7589380976,122898.16893809763,66.99,2019-09-03,2022-01-04,2039-09-03,198518.63,Active,BMO Student Banking Program,5,1539.98,12
856,856,34,335304.51,7.765,25,300,Private Education Loan,University of Waterloo,Waterloo,Ontario,387682.4375177501,52377.92751775007,86.49,2020-06-03,2023-09-13,2045-06-03,309093.33,Active,Provincial Student Aid,5,2535.95,12
857,857,10,108355.18,5.197,20,240,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,144916.61322038076,36561.43322038077,74.77,2022-11-03,2022-12-23,2042-11-03,98639.91,Active,RBC Student Banking,3,726.94,6
858,858,2,141571.47,7.73,15,180,Private Education Loan,University of Toronto,Toronto,Ontario,217239.97203127417,75668.50203127417,65.17,2020-08-03,2023-09-12,2035-08-03,113424.89,Active,CIBC,3,1330.96,12
859,859,11,136718.96,7.287,15,180,Parent PLUS Loan,Queen's University,Kingston,Ontario,173165.82501822777,36446.86501822778,78.95,2025-07-03,2025-09-07,2040-07-03,132839.52,Active,Bank of Nova Scotia,4,1250.91,0
860,860,34,111506.44,4.202,20,240,Student Loan,University of British Columbia,Vancouver,British Columbia,124247.63975688114,12741.199756881135,89.75,2025-12-03,2026-01-08,2045-12-03,111506.44,In Grace Period,Royal Bank of Canada,2,687.63,12
861,861,8,149301.37,11.685,20,240,Parent PLUS Loan,University of Alberta,Edmonton,Alberta,187463.65379063739,38162.28379063739,79.64,2022-08-03,2023-05-11,2042-08-03,140704.32,In Forbearance,Scotiabank Student Line of Credit,3,1611.27,0
862,862,19,255552.95,6.994,25,300,Private Education Loan,University of Victoria,Victoria,British Columbia,328610.33939159825,73057.38939159823,77.77,2023-08-03,2023-09-06,2048-08-03,248875.35,In Forbearance,TD Canada Trust,5,1805.22,12
863,863,35,237305.61,11.96,20,240,Private Education Loan,McMaster University,Hamilton,Ontario,284743.046576024,47437.43657602399,83.34,2020-05-03,2023-05-06,2040-05-03,217629.72,Active,TD Student Line of Credit,3,2606.32,12
864,864,13,94586.1,8.097,25,300,Parent PLUS Loan,University of Toronto,Toronto,Ontario,156577.93969872405,61991.83969872404,60.41,2022-07-03,2022-08-12,2047-07-03,90981.04,Active,Bank of Nova Scotia,2,736.12,12
865,865,35,220199.47,12.415,15,180,Parent PLUS Loan,Carleton University,Ottawa,Ontario,263636.8137575332,43437.34375753321,83.52,2025-11-03,2026-01-21,2040-11-03,218036.72,Active,Royal Bank of Canada,4,2701.84,0
866,866,27,144548.43,3.858,15,180,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,174912.65010669184,30364.22010669185,82.64,2021-06-03,2024-01-03,2036-06-03,115140.12,Active,Royal Bank of Canada,3,1058.95,12
867,867,30,147193.09,2.853,25,300,Graduate Student Loan,University of Manitoba,Winnipeg,Manitoba,218750.27189786744,71557.18189786744,67.29,2022-02-03,2022-05-03,2047-02-03,129331.0,Active,National Bank of Canada,3,686.8,0
868,868,11,255624.36,4.957,15,180,Professional Student Loan,McMaster University,Hamilton,Ontario,357575.08436205867,101950.72436205868,71.49,2021-03-03,2023-09-02,2036-03-03,189194.67,Active,Bank of Nova Scotia,4,2015.74,0
869,869,22,147001.86,6.41,25,300,Education Line of Credit,University of Victoria,Victoria,British Columbia,239462.50753125225,92460.64753125227,61.39,2019-08-03,2023-01-06,2044-08-03,126891.21,Active,Bank of Nova Scotia,4,984.32,0
870,870,11,298780.61,2.9,20,240,Student Loan,NAIT,Edmonton,Alberta,391368.27084109443,92587.66084109445,76.34,2025-08-03,2025-09-17,2045-08-03,298780.61,In Grace Period,TD Canada Trust,4,1642.11,12
871,871,42,306406.11,5.321,15,180,Professional Student Loan,Ryerson University,Toronto,Ontario,358129.60199761094,51723.49199761095,85.56,2021-09-03,2024-09-15,2036-09-03,237071.58,Active,Scotiabank Student Line of Credit,4,2474.58,0
872,872,5,282377.09,2.615,20,240,Graduate Student Loan,Queen's University,Kingston,Ontario,379796.8331890862,97419.74318908615,74.35,2021-07-03,2023-09-03,2041-07-03,228009.2,Active,Provincial Student Aid,5,1512.19,0
873,873,11,104435.15,8.472999999999999,20,240,Education Line of Credit,NAIT,Edmonton,Alberta,171205.8382503411,66770.6882503411,61.0,2023-10-03,2023-12-24,2043-10-03,101239.29,In Forbearance,TD Canada Trust,3,904.53,12
874,874,28,183188.9,4.943,25,300,Student Loan,University of Toronto,Toronto,Ontario,300918.21093771333,117729.31093771334,60.88,2019-12-03,2024-09-05,2044-12-03,155144.61,In Forbearance,Scotiabank Student Line of Credit,4,1064.83,0
875,875,22,292030.25,4.157,15,180,Student Loan,University of Victoria,Victoria,British Columbia,332780.5618961244,40750.31189612439,87.75,2022-04-03,2022-09-02,2037-04-03,239165.24,Active,Bank of Montreal,5,2183.16,6
876,876,37,86557.99,8.184999999999999,15,180,Education Line of Credit,University of Calgary,Calgary,Alberta,97254.9019745983,10696.91197459829,89.0,2025-10-03,2025-12-22,2040-10-03,86557.99,In Grace Period,TD Student Line of Credit,2,836.46,12
877,877,42,132734.74,5.335,20,240,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,217119.393398253,84384.65339825302,61.13,2024-09-03,2024-10-18,2044-09-03,130531.16,Active,Bank of Nova Scotia,3,900.74,12
878,878,18,278343.36,3.716,25,300,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,433459.2580077435,155115.89800774353,64.21,2024-07-03,2024-08-14,2049-07-03,273204.32,Active,CIBC,5,1425.9,12
879,879,32,181916.46,3.843,25,300,Professional Student Loan,University of Alberta,Edmonton,Alberta,275517.58775302046,93601.12775302047,66.03,2023-05-03,2023-07-02,2048-05-03,173292.02,Active,BMO Student Banking Program,5,944.52,12
880,880,7,125753.13,7.922,20,240,Parent PLUS Loan,Memorial University,St. John's,Newfoundland,161741.29018121614,35988.16018121614,77.75,2025-05-03,2025-06-10,2045-05-03,125753.13,In Grace Period,BMO Student Banking Program,2,1045.75,12
881,881,12,118960.63,3.609,20,240,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,156977.87762753133,38017.247627531324,75.78,2023-08-03,2023-09-03,2043-08-03,109811.72,Active,Scotiabank Student Line of Credit,2,696.61,6
882,882,40,196930.42,4.878,20,240,Professional Student Loan,McMaster University,Hamilton,Ontario,244418.12556163262,47487.70556163261,80.57,2025-03-03,2025-04-25,2045-03-03,193487.39,In Deferment,National Bank of Canada,5,1286.42,6
883,883,37,293098.29,4.052,15,180,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,413238.73436639144,120140.44436639146,70.93,2019-01-03,2024-05-06,2034-01-03,190539.83,Active,Scotiabank Student Line of Credit,5,2175.66,12
884,884,3,188943.32,3.141,25,300,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,214285.7887198203,25342.46871982029,88.17,2024-02-03,2024-03-10,2049-02-03,183028.45,Active,Royal Bank of Canada,4,909.91,12
885,885,1,220170.93,2.84,20,240,Professional Student Loan,University of Toronto,Toronto,Ontario,316977.64402149885,96806.71402149886,69.46,2022-04-03,2023-09-14,2042-04-03,194558.03,Active,CIBC,4,1203.5,12
886,886,29,158794.68,12.345,25,300,Private Education Loan,University of Toronto,Toronto,Ontario,239539.17420288868,80744.49420288869,66.29,2024-01-03,2024-03-13,2049-01-03,156335.37,Active,RBC Student Banking,3,1713.09,0
887,887,35,177280.34,5.57,15,180,Education Line of Credit,Queen's University,Kingston,Ontario,246593.17505700787,69312.83505700788,71.89,2020-02-03,2023-01-09,2035-02-03,131136.69,Active,BMO Student Banking Program,5,1455.12,12
888,888,13,157865.22,3.497,20,240,Graduate Student Loan,Carleton University,Ottawa,Ontario,260788.99721903913,102923.77721903913,60.53,2024-04-03,2024-05-31,2044-04-03,149464.26,Active,Bank of Montreal,4,915.31,6
889,889,23,171674.63,4.057,20,240,Student Loan,University of Toronto,Toronto,Ontario,225832.5876972485,54157.957697248494,76.02,2021-01-03,2022-09-02,2041-01-03,142493.02,Active,Royal Bank of Canada,4,1045.48,6
890,890,4,205552.61,4.964,25,300,Student Loan,Dalhousie University,Halifax,Nova Scotia,296442.2129086462,90889.60290864622,69.34,2025-04-03,2025-06-02,2050-04-03,201292.18,Active,Royal Bank of Canada,5,1197.33,0
891,891,2,111130.8,7.436,15,180,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,150960.44353312795,39829.64353312795,73.62,2024-09-03,2024-10-12,2039-09-03,108723.8,In Deferment,Royal Bank of Canada,2,1026.16,12
892,892,16,204560.32,4.563000000000001,25,300,Professional Student Loan,NAIT,Edmonton,Alberta,290993.02419127844,86432.70419127843,70.3,2026-01-03,2026-02-24,2051-01-03,204560.32,In Grace Period,Canada Student Loans Program,4,1144.34,6
893,893,11,110047.59,6.493,15,180,Parent PLUS Loan,Ryerson University,Toronto,Ontario,169237.59631975918,59190.00631975918,65.03,2023-11-03,2023-12-18,2038-11-03,103606.36,Active,TD Student Line of Credit,3,958.21,12
894,894,10,249226.39,3.787,15,180,Professional Student Loan,McGill University,Montreal,Quebec,305792.9575437626,56566.56754376256,81.5,2025-10-03,2025-11-28,2040-10-03,249226.39,Active,BMO Student Banking Program,4,1817.01,6
895,895,32,129374.65,9.449,15,180,Private Education Loan,NAIT,Edmonton,Alberta,170240.75549790607,40866.10549790607,76.0,2024-12-03,2025-01-10,2039-12-03,125973.2,Active,Bank of Nova Scotia,4,1346.98,6
896,896,35,227234.64,4.607,25,300,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,356969.5494953155,129734.90949531551,63.66,2018-12-03,2023-05-15,2043-12-03,184416.79,Active,TD Student Line of Credit,5,1276.88,0
897,897,12,142476.85,4.872,25,300,Graduate Student Loan,NAIT,Edmonton,Alberta,230552.222109914,88075.372109914,61.8,2020-01-03,2022-05-11,2045-01-03,122779.89,Active,BMO Student Banking Program,5,822.31,6
898,898,31,351416.81,8.344000000000001,25,300,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,457165.62486512406,105748.81486512406,76.87,2021-07-03,2023-09-02,2046-07-03,333033.63,Active,National Bank of Canada,5,2792.86,12
899,899,38,178290.46,4.269,15,180,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,221006.75964327724,42716.29964327725,80.67,2022-01-03,2023-09-10,2037-01-03,143771.42,Active,Bank of Montreal,3,1342.96,6
900,900,9,198526.71,6.091,25,300,Education Line of Credit,University of Toronto,Toronto,Ontario,231856.11369049508,33329.40369049509,85.62,2023-07-03,2023-09-10,2048-07-03,192283.45,Active,RBC Student Banking,3,1290.18,12
901,901,38,61172.07,10.503,20,240,Parent PLUS Loan,Queen's University,Kingston,Ontario,93221.86482552314,32049.79482552314,65.62,2024-04-03,2024-06-19,2044-04-03,59708.17,Active,Provincial Student Aid,2,610.85,6
902,902,2,198030.11,5.178,15,180,Education Line of Credit,University of Toronto,Toronto,Ontario,246959.56135093683,48929.45135093684,80.19,2022-02-03,2022-05-05,2037-02-03,167959.33,Active,National Bank of Canada,4,1584.43,12
903,903,25,309602.45,5.6,20,240,Education Line of Credit,York University,Toronto,Ontario,436568.0382874141,126965.58828741411,70.92,2023-06-03,2024-01-09,2043-06-03,283785.97,Active,RBC Student Banking,5,2147.24,0
904,904,30,76139.53,8.364,15,180,Education Line of Credit,York University,Toronto,Ontario,117617.25037362403,41477.72037362403,64.74,2021-06-03,2023-01-03,2036-06-03,60977.27,Active,RBC Student Banking,2,743.72,0
905,905,3,91968.61,8.69,20,240,Private Education Loan,University of Manitoba,Winnipeg,Manitoba,115078.66514598025,23110.055145980252,79.92,2025-06-03,2025-08-18,2045-06-03,90488.9,Active,RBC Student Banking,2,809.22,0
